4FGL-v30,delta,ts,r95,glat,glon,eflux100,nbb,class1,variability,pindex,curvature,e0,sin_b,uw_name,bb_var,association,category
4FGL J1705.2-3850,0.02909971131523363,124.18748514726758,0.07851400694664475,1.3911033001429165,347.1219817827324,6.729279365876974e-12,1,,11.305741310119629,2.30295739,0.5867094293780739,2347.954918438972,0.02427694750535198,J1705.1-3849,0.00042051076889038086,unid,unid
4FGL J1705.4+5436,0.008198131487006557,186.2612125390442,0.03322282289402727,36.99811424490791,82.46339921649526,2.016037732980618e-12,3,bll,16.89483642578125,2.03510955,0.04538626021889369,2802.2698773807247,0.601788737626863,J1705.4+5436,26.674184698501534,bll,bll
4FGL J1705.4-4850,0.05195493636769941,91.16164896450935,0.1308628472391146,-4.666291393203189,339.207495621049,4.85023424006726e-12,1,,21.220571517944336,2.55630972,0.44892431890081186,1467.9811353211633,-0.08135214662175967,J1705.4-4846,0.00263020396232605,unid,unid
4FGL J1705.5+2907,0.049267208410601254,29.38916610844899,0.16384844857738098,34.67114315752794,50.97284435354201,9.410896393719137e-13,1,,9.233868598937988,2.49876073,0.5412430744247243,1133.250614764612,0.5688653809383718,J1705.3+2904,0.0010766929399324,unid,unid
4FGL J1705.5-7423,0.030001563988319865,40.15775652276352,0.05817261691049564,-19.39125356056048,317.7393270677408,9.805205697150412e-13,2,bll,10.57797908782959,1.68934222,-0.046724855315194436,13579.237272669036,-0.33201714114579356,J1705.3-7422,3.0700343165366775,bll,bll
4FGL J1705.6-1909,0.01638038683938376,210.9139800383709,0.06714138743417589,13.005740020048927,3.1547509698508978,5.393579967931056e-12,1,PSR,4.572261810302734,1.0,0.666980146540308,1148.078521172199,0.22504866779927613,J1705.5-1908,-0.0,psr,psr
4FGL J1705.8+2226,0.018342216038233605,32.976878256420605,0.10678602147396585,32.675780342218005,43.3791310407459,1.1464155346923377e-12,1,,5.231788635253906,2.4220996,0.27043096851017134,1426.5235882415077,0.539884554866229,J1705.8+2227,0.001118733282055473,unid,unid
4FGL J1706.1+1000,0.07740322753997766,62.46817111701239,0.14448757198998188,27.844815521604087,29.983126920943718,3.1672081960609307e-12,5,bcu,38.98377227783203,2.71002673,0.2147895870847627,522.9351316731177,0.467078397739892,J1706.2+0955,68.94980386311045,bcu,bcu
4FGL J1706.2-4950,0.01795562429789102,101.54543711524455,0.09376963546505718,-5.403379727925415,338.4200806978219,5.220344226575848e-12,1,,3.9247610569000244,1.47636704,0.48017024846525036,1571.440876217473,-0.09416703874679395,J1706.1-4951,0.0005955882370471954,unid,unid
4FGL J1706.2-4113c,0.19334042588841022,64.09000194072723,0.1306636039085553,-0.23498632029945815,345.13540245973866,1.105080126666441e-11,1,,7.921893119812012,2.4940501,0.2345720922773742,2414.286469244622,-0.0041012734887441735,J1705.6-4123,1.6227364540100098e-05,unid,unid
4FGL J1706.4+6428,0.019478982941480802,27.327867930056527,0.05082952588943903,35.52996004316312,94.604645372751,3.843394192828029e-13,5,,12.880351066589355,1.77983228,0.285090845323166,12093.124750768606,0.5811285784439962,J1706.3+6429,5.171914297020327,unid,unid
4FGL J1706.5-4023c,0.05339090143569977,106.48734892904758,0.09257565451918326,0.18456409976830823,346.0127193304978,1.6609053933290034e-11,1,,23.114294052124023,2.6360323,0.24607871880582,2349.4373292977584,0.0032212456510754004,J1706.6-4026,-0.0,unid,unid
4FGL J1706.7-5525,0.42416904403179473,31.37385898688808,0.13612377415957733,-9.098065541496396,333.6621853318813,4.3888888893224575e-12,1,,10.388944625854492,2.59364498,-0.1000346372051486,1811.0789908490144,-0.15812472943770606,J1707.3-5550,3.0981755116954446e-06,unid,unid
4FGL J1706.8+1319,0.033002281327629834,53.474073395947926,0.12129856526199376,29.08831999931778,33.571643593335835,3.150766825326964e-12,7,,17.94121551513672,2.77599357,0.10360335873846882,590.5103860250979,0.4861572479473391,J1707.0+1319,355.3866793217811,unid,unid
4FGL J1706.8+3004,0.046639423763852404,69.02486990368925,0.05756417858721673,34.58550236450342,52.174760410027154,2.097553393662342e-12,2,bll,13.04467487335205,2.36129015,-0.05370622146214643,1318.9891385553683,0.5676354474692974,J1706.8+3001,12.937105911520575,bll,bll
4FGL J1706.9+4543,0.04733990143418841,79.93930935522076,0.10017910401511082,36.866584799426356,71.28862910480487,1.767480779824878e-12,8,fsrq,37.56201171875,1.55709282,0.293827982941397,808.4698938544022,0.5999537429349965,J1706.9+4540,161.36683189420887,fsrq,fsrq
4FGL J1707.1-1931,0.006391137071870721,74.32363132154569,0.07281455893326892,12.485802830806282,3.051211583038072,1.985516507516373e-12,1,bll,8.559922218322754,2.07642685,0.6272901259134378,2599.997087088132,0.21619769349865053,J1707.1-1931,2.3589469492435455e-05,bll,bll
4FGL J1707.5-3657,0.01177950260153553,42.51510388031602,0.13234549672013587,2.135729334429992,348.88684207914145,3.9253476760247305e-12,1,unk,4.070554733276367,2.37988611,0.2565315015015668,2485.39969238061,0.03726687725673223,J1707.5-3657,3.502821255096933e-05,other,
4FGL J1707.5+1649,0.012277658091051752,169.49385998386424,0.04675071643657526,30.32685918219529,37.34282165802769,3.1645962004967045e-12,3,fsrq,32.729164123535156,2.20532327,0.1559237986304085,1745.792260624226,0.5049323119347131,J1707.5+1649,53.781650053052545,fsrq,fsrq
4FGL J1707.6-5351,0.5122330872492755,42.775153170805424,0.1549920169765213,-8.262566955437507,334.8814601840635,2.8575975759240998e-12,5,,3.862588405609131,2.71305373,0.4557822992532268,947.2147678777202,-0.1437096834767446,J1707.5-5422,49.19441881040984,unid,unid
4FGL J1707.9+0016,0.018268928111300688,38.070893712341785,0.05546789802764645,23.00110877916723,20.709089732060875,1.396303327781634e-12,2,bcu,33.28759765625,1.93439959,0.10087229761972516,5996.728795401169,0.39074894188533027,J1707.8+0016,1.1985962561765224,bcu,bcu
4FGL J1708.2+5519,0.0035664117718418225,157.55871080467475,0.03819329342593398,36.54014536927451,83.32715018026082,1.6795149045438814e-12,5,,11.303088188171387,2.20509888,0.15144342450430504,2176.678243659771,0.5953858781758414,J1708.2+5519,142.63583488018742,unid,unid
4FGL J1708.6-4312,0.02182764992254024,156.99255690351129,0.06386384827153194,-1.7837653387932764,344.0081409018529,9.524711476881496e-12,1,unk,9.449727058410645,2.61382542,0.3945335053827659,2214.803955677984,-0.031127549345265796,J1708.6-4313,2.4087727069854736e-05,other,
4FGL J1708.8-0923,0.032570042192719625,51.62656468106434,0.1018342505129097,17.828545498618567,11.98109027771491,2.7069794281564294e-12,1,,4.6643571853637695,2.45993975,0.36815284828495276,1700.6257343030838,0.3061696301858842,J1708.6-0924,-0.0,unid,unid
4FGL J1709.0-3525,0.05988165636734003,86.5683097038418,0.09696731711450057,2.7765182960765538,350.34214133296086,8.799396555570724e-12,1,bcu,13.326396942138672,2.62548735,0.17131162638608366,1598.5048363857256,0.04844042194152137,J1709.2-3524,-0.0,bcu,bcu
4FGL J1709.2-0437,0.04387245643461648,30.147867939900607,0.11365352937778571,20.24399836640291,16.394606057947268,3.429836492997495e-12,3,,13.43803596496582,2.64621316,0.07273721388278975,1194.2238341810676,0.3460187812625058,J1709.2-0434,29.659681681599068,unid,unid
4FGL J1709.4-2127,0.025814311611667754,34.914213915355504,0.07274165849962462,10.931715646370536,1.7774011856991123,1.0949023594464436e-12,2,,6.9874587059021,2.01783467,1.0001035810545789,4897.914404097598,0.18963896982696196,J1709.5-2126,0.4489965417897821,unid,unid
4FGL J1709.4-4339c,0.11353944332815072,49.41938691027463,0.17443428638531197,-2.2708653815463062,343.7191699115165,5.689628885423146e-12,1,,7.946990013122559,2.61357805,0.3866747051059716,3066.1679014279634,-0.03962370199381505,J1709.9-4344,-0.0,unid,unid
4FGL J1709.4-0328,0.04764077400064689,192.7513633100316,0.05003990300441094,20.723868630283032,17.43155084116714,5.538532296698357e-12,2,,19.000743865966797,2.29252505,0.21625885041095527,1503.7787929398276,0.35386450615763343,J1709.6-0330,17.548045143073978,unid,unid
4FGL J1709.7-4429,0.0026412480812177536,478465.5716484292,0.008205007593305181,-2.6840276285363585,343.09859013406265,1.357981850026144e-09,3,PSR,10.679698944091797,1.54425229,0.22323001158424116,2273.883833265973,-0.04682798788154614,J1709.7-4429,30.547034446150064,psr,psr
4FGL J1709.7+4318,0.005826422933795235,4532.942034401698,0.01732921173393568,36.218625092875975,68.39764264220454,1.841427364704804e-11,37,fsrq,2017.4603271484375,2.33942533,0.07878519152634267,870.6322855644648,0.5908679543490611,J1709.7+4318,3769.922778629387,fsrq,fsrq
4FGL J1709.9-0900,0.03104416934876909,86.17836524383165,0.08935862371687013,17.764318902407773,12.530115345444411,3.2113752775043e-12,2,,11.742840766906738,2.55140225,0.5975669187726407,1570.2445814798427,0.30510230463696536,J1710.0-0859,11.837998177565794,unid,unid
